ground_truth,prediction,absolute_error,relative_error
5.509259e-06,2.913190e-06,2.596069e-06,4.712192e-01
6.642804e-06,3.478250e-06,3.164554e-06,4.763882e-01
7.855339e-06,3.929912e-06,3.925428e-06,4.997146e-01
9.137570e-06,4.295113e-06,4.842456e-06,5.299501e-01
1.048111e-05,4.617489e-06,5.863619e-06,5.594465e-01
1.187864e-05,5.003793e-06,6.874845e-06,5.787570e-01
1.332377e-05,5.735265e-06,7.588505e-06,5.695463e-01
1.481099e-05,7.294846e-06,7.516148e-06,5.074708e-01
1.633553e-05,9.878790e-06,6.456744e-06,3.952576e-01
6.785660e-08,9.020562e-07,8.341996e-07,1.229357e+01
5.832904e-07,1.449528e-06,8.662380e-07,1.485089e+00
1.851813e-06,1.941155e-06,8.934148e-08,4.824540e-02
4.017587e-06,2.387165e-06,1.630422e-06,4.058211e-01
7.137109e-06,2.855112e-06,4.281997e-06,5.999624e-01
1.121899e-05,3.384216e-06,7.834778e-06,6.983494e-01
1.624548e-05,3.982186e-06,1.226329e-05,7.548742e-01
2.218453e-05,4.636265e-06,1.754827e-05,7.910137e-01
2.899682e-05,5.336157e-06,2.366066e-05,8.159744e-01
3.663930e-05,6.075256e-06,3.056405e-05,8.341874e-01
4.506487e-05,6.847826e-06,3.821705e-05,8.480452e-01
5.421958e-05,7.650106e-06,4.656947e-05,8.589051e-01
6.404555e-05,8.490983e-06,5.555457e-05,8.674228e-01
7.448698e-05,9.381657e-06,6.510532e-05,8.740497e-01
8.549478e-05,1.033748e-05,7.515730e-05,8.790864e-01
9.702692e-05,1.130692e-05,8.572000e-05,8.834662e-01
1.090482e-04,1.224216e-05,9.680607e-05,8.877363e-01
1.215213e-04,1.312480e-05,1.083965e-04,8.919960e-01
1.343546e-04,1.396318e-05,1.203914e-04,8.960722e-01
1.474737e-04,1.466985e-05,1.328038e-04,9.005257e-01
6.720383e-08,5.559486e-07,4.887448e-07,7.272574e+00
5.686364e-07,1.309074e-06,7.404381e-07,1.302129e+00
1.808250e-06,2.111074e-06,3.028241e-07,1.674681e-01
3.953433e-06,2.738540e-06,1.214893e-06,3.073008e-01
7.094217e-06,3.289742e-06,3.804475e-06,5.362783e-01
1.127470e-05,3.881647e-06,7.393052e-06,6.557206e-01
1.651011e-05,4.576540e-06,1.193357e-05,7.228039e-01
2.280068e-05,5.376507e-06,1.742417e-05,7.641953e-01
3.013490e-05,6.274137e-06,2.386076e-05,7.917983e-01
3.848034e-05,7.262608e-06,3.121774e-05,8.112645e-01
4.779331e-05,8.332960e-06,3.946035e-05,8.256459e-01
5.802411e-05,9.415442e-06,4.860866e-05,8.377323e-01
6.912268e-05,1.044697e-05,5.867571e-05,8.488633e-01
8.104633e-05,1.143060e-05,6.961573e-05,8.589621e-01
9.375293e-05,1.238844e-05,8.136449e-05,8.678608e-01
1.072122e-04,1.333453e-05,9.387765e-05,8.756249e-01
1.213972e-04,1.428504e-05,1.071122e-04,8.823281e-01
1.362830e-04,1.533822e-05,1.209448e-04,8.874532e-01
1.518335e-04,1.657512e-05,1.352584e-04,8.908336e-01
1.679309e-04,1.781547e-05,1.501154e-04,8.939118e-01
3.529749e-17,1.520291e-12,1.520256e-12,4.305760e+04
1.112114e-13,2.010931e-10,2.009819e-10,1.807206e+03
4.431611e-12,4.283378e-09,4.278946e-09,9.655510e+02
4.104581e-11,1.695957e-08,1.691853e-08,4.121864e+02
1.920532e-10,3.449555e-08,3.430350e-08,1.786146e+02
6.099236e-10,5.715344e-08,5.654352e-08,9.270590e+01
1.514101e-09,8.963507e-08,8.812096e-08,5.820020e+01
3.175199e-09,1.331833e-07,1.300081e-07,4.094486e+01
5.895119e-09,1.864466e-07,1.805515e-07,3.062729e+01
9.988259e-09,2.686751e-07,2.586868e-07,2.589909e+01
1.576652e-08,4.233369e-07,4.075704e-07,2.585037e+01
2.352727e-08,6.744310e-07,6.509038e-07,2.766593e+01
3.354245e-08,9.823013e-07,9.487589e-07,2.828532e+01
4.604968e-08,1.280898e-06,1.234848e-06,2.681556e+01
6.124677e-08,1.518749e-06,1.457503e-06,2.379722e+01
7.929020e-08,1.645656e-06,1.566366e-06,1.975485e+01
1.002952e-07,1.664855e-06,1.564560e-06,1.559954e+01
1.243393e-07,1.733672e-06,1.609333e-06,1.294308e+01
1.514653e-07,2.293194e-06,2.141728e-06,1.414006e+01
1.816861e-07,4.058415e-06,3.876729e-06,2.133751e+01
2.106514e-17,1.190636e-12,1.190615e-12,5.649380e+04
6.621497e-14,1.554837e-10,1.554174e-10,2.347165e+03
2.907885e-12,3.358143e-09,3.355235e-09,1.153840e+03
2.774824e-11,1.388330e-08,1.385555e-08,4.993309e+02
1.307560e-10,2.940034e-08,2.926958e-08,2.238488e+02
4.147509e-10,5.062114e-08,5.020638e-08,1.210519e+02
1.025446e-09,8.311952e-08,8.209407e-08,8.005692e+01
2.140578e-09,1.302876e-07,1.281470e-07,5.986559e+01
3.957568e-09,1.890584e-07,1.851009e-07,4.677137e+01
6.682805e-09,2.719964e-07,2.653136e-07,3.970094e+01
1.052354e-08,4.157558e-07,4.052323e-07,3.850721e+01
1.568134e-08,6.410268e-07,6.253455e-07,3.987833e+01
2.234551e-08,9.235366e-07,9.011911e-07,4.032985e+01
3.068762e-08,1.232657e-06,1.201969e-06,3.916789e+01
4.085804e-08,1.547265e-06,1.506407e-06,3.686929e+01
5.298466e-08,1.806369e-06,1.753384e-06,3.309229e+01
6.717299e-08,1.939182e-06,1.872009e-06,2.786848e+01
8.350764e-08,2.039410e-06,1.955902e-06,2.342183e+01
1.020541e-07,2.545101e-06,2.443046e-06,2.393873e+01
1.228606e-07,4.082809e-06,3.959949e-06,3.223123e+01
9.365788e-18,5.011077e-16,4.917419e-16,5.244806e+01
3.132117e-14,5.269510e-14,2.137392e-14,6.824110e-01
1.171589e-12,1.229265e-12,5.767587e-14,4.922877e-02
1.039681e-11,6.890688e-12,3.506122e-12,3.372305e-01
4.703658e-11,2.241724e-11,2.461934e-11,5.234085e-01
1.451948e-10,6.049895e-11,8.469585e-11,5.833257e-01
3.516133e-10,1.414340e-10,2.101794e-10,5.977571e-01
7.213162e-10,2.677754e-10,4.535408e-10,6.287684e-01
1.313007e-09,4.024443e-10,9.105627e-10,6.934942e-01
2.185218e-09,5.515620e-10,1.633656e-09,7.475941e-01
3.393473e-09,8.198230e-10,2.573650e-09,7.584118e-01
4.988472e-09,1.371307e-09,3.617165e-09,7.251049e-01
7.014980e-09,2.428578e-09,4.586401e-09,6.538011e-01
9.511261e-09,4.328708e-09,5.182553e-09,5.448861e-01
1.250875e-08,7.382236e-09,5.126509e-09,4.098340e-01
1.603190e-08,1.089274e-08,5.139167e-09,3.205588e-01
2.009834e-08,1.273969e-08,7.358652e-09,3.661323e-01
2.471918e-08,1.270046e-08,1.201872e-08,4.862103e-01
2.989984e-08,1.462013e-08,1.527971e-08,5.110298e-01
3.564058e-08,2.490215e-08,1.073843e-08,3.012977e-01
6.113399e-19,9.920506e-16,9.914393e-16,1.595647e+03
1.868239e-15,1.371746e-13,1.353064e-13,7.242416e+01
7.903032e-14,3.909156e-12,3.830125e-12,4.846399e+01
7.391352e-13,2.040929e-11,1.967015e-11,2.661239e+01
3.444911e-12,5.356250e-11,5.011759e-11,1.454830e+01
1.085935e-11,1.171169e-10,1.062576e-10,9.784895e+00
2.675068e-11,2.417092e-10,2.149585e-10,8.035628e+00
5.571274e-11,4.599132e-10,4.042005e-10,7.255081e+00
1.028448e-10,7.901748e-10,6.873300e-10,6.683179e+00
1.734742e-10,1.337008e-09,1.163533e-09,6.707242e+00
2.729391e-10,2.451780e-09,2.178841e-09,7.982886e+00
4.063837e-10,4.610467e-09,4.204083e-09,1.034511e+01
5.785623e-10,7.914582e-09,7.336020e-09,1.267974e+01
7.936964e-10,1.197691e-08,1.118321e-08,1.409004e+01
1.055389e-09,1.623888e-08,1.518349e-08,1.438662e+01
1.366617e-09,1.953416e-08,1.816755e-08,1.329381e+01
1.729740e-09,2.090277e-08,1.917303e-08,1.108434e+01
2.146547e-09,2.339394e-08,2.124739e-08,9.898407e+00
2.618317e-09,3.805740e-08,3.543908e-08,1.353506e+01
3.145863e-09,9.908381e-08,9.593794e-08,3.049654e+01
1.744908e-16,6.617471e-13,6.615726e-13,3.791230e+03
5.095532e-13,3.384357e-11,3.333402e-11,6.541812e+01
2.054026e-11,3.284938e-10,3.079535e-10,1.499268e+01
1.915192e-10,1.076062e-09,8.845433e-10,4.618562e+00
8.960603e-10,2.658699e-09,1.762639e-09,1.967099e+00
2.834313e-09,6.087462e-09,3.253148e-09,1.147773e+00
6.994691e-09,1.292412e-08,5.929432e-09,8.477046e-01
1.457241e-08,2.378628e-08,9.213874e-09,6.322822e-01
2.687789e-08,3.602223e-08,9.144333e-09,3.402176e-01
4.525925e-08,4.739719e-08,2.137945e-09,4.723775e-02
7.104249e-08,6.106654e-08,9.975942e-09,1.404222e-01
1.054771e-07,8.273755e-08,2.273952e-08,2.155873e-01
1.496843e-07,1.210581e-07,2.862613e-08,1.912434e-01
2.046204e-07,1.933548e-07,1.126554e-08,5.505582e-02
2.710591e-07,3.239685e-07,5.290943e-08,1.951952e-01
3.495908e-07,5.040970e-07,1.545062e-07,4.419630e-01
4.406313e-07,6.364536e-07,1.958223e-07,4.444129e-01
5.444381e-07,6.441318e-07,9.969369e-08,1.831130e-01
6.611284e-07,6.071768e-07,5.395151e-08,8.160520e-02
7.906991e-07,6.038686e-07,1.868304e-07,2.362852e-01
1.865855e-17,5.801296e-13,5.801109e-13,3.107424e+04
5.832142e-14,7.442705e-11,7.436873e-11,1.275153e+03
2.254460e-12,1.534448e-09,1.532194e-09,6.796277e+02
2.041202e-11,5.677424e-09,5.657012e-09,2.771412e+02
9.366877e-11,1.095908e-08,1.086541e-08,1.159982e+02
2.924053e-10,1.778225e-08,1.748984e-08,5.981368e+01
7.149092e-10,2.823839e-08,2.752349e-08,3.849927e+01
1.479193e-09,4.408777e-08,4.260857e-08,2.880528e+01
2.713929e-09,6.659140e-08,6.387747e-08,2.353689e+01
4.550630e-09,1.047074e-07,1.001568e-07,2.200944e+01
7.117779e-09,1.794496e-07,1.723318e-07,2.421146e+01
1.053679e-08,3.029297e-07,2.923929e-07,2.774971e+01
1.491876e-08,4.494811e-07,4.345623e-07,2.912858e+01
2.036172e-08,5.779654e-07,5.576037e-07,2.738490e+01
2.694866e-08,6.653812e-07,6.384325e-07,2.369069e+01
3.474670e-08,7.033937e-07,6.686470e-07,1.924347e+01
4.380756e-08,7.077739e-07,6.639663e-07,1.515643e+01
5.416852e-08,7.595220e-07,7.053535e-07,1.302146e+01
6.585406e-08,1.106871e-06,1.041017e-06,1.580794e+01
7.887732e-08,2.282019e-06,2.203142e-06,2.793125e+01
1.500926e-07,4.183071e-06,4.032979e-06,2.686994e+01
1.153609e-06,5.499100e-06,4.345491e-06,3.766868e+00
3.462761e-06,6.462165e-06,2.999404e-06,8.661887e-01
7.242867e-06,7.209061e-06,3.380592e-08,4.667478e-03
1.252295e-05,7.939683e-06,4.583271e-06,3.659896e-01
1.926407e-05,8.735408e-06,1.052866e-05,5.465440e-01
2.739388e-05,9.591581e-06,1.780230e-05,6.498641e-01
3.682555e-05,1.045043e-05,2.637512e-05,7.162181e-01
4.746802e-05,1.126537e-05,3.620265e-05,7.626746e-01
5.922997e-05,1.203294e-05,4.719703e-05,7.968437e-01
7.201553e-05,1.275352e-05,5.926201e-05,8.229060e-01
8.571961e-05,1.345100e-05,7.226861e-05,8.430814e-01
1.002382e-04,1.415397e-05,8.608418e-05,8.587966e-01
1.154790e-04,1.491480e-05,1.005642e-04,8.708441e-01
1.313645e-04,1.573114e-05,1.156334e-04,8.802482e-01
1.478303e-04,1.655577e-05,1.312746e-04,8.880083e-01
1.648238e-04,1.729159e-05,1.475322e-04,8.950904e-01
1.823009e-04,1.790218e-05,1.643988e-04,9.017988e-01
2.002257e-04,1.837276e-05,1.818530e-04,9.082397e-01
2.185675e-04,1.871025e-05,1.998572e-04,9.143960e-01
1.630580e-17,5.719104e-14,5.717474e-14,3.504256e+03
5.796558e-14,6.470927e-12,6.412961e-12,1.106339e+02
2.384234e-12,1.654810e-10,1.630968e-10,6.840635e+01
2.185371e-11,7.797448e-10,7.578911e-10,3.468020e+01
1.002951e-10,1.778006e-09,1.677711e-09,1.672774e+01
3.123046e-10,3.340565e-09,3.028260e-09,9.696496e+00
7.616256e-10,6.142381e-09,5.380755e-09,7.064830e+00
1.572831e-09,1.089539e-08,9.322562e-09,5.927251e+00
2.882234e-09,1.812665e-08,1.524441e-08,5.289097e+00
4.830132e-09,3.094436e-08,2.611423e-08,5.406524e+00
7.555023e-09,5.865259e-08,5.109757e-08,6.763390e+00
1.118852e-08,1.117902e-07,1.006017e-07,8.991505e+00
1.585072e-08,1.827125e-07,1.668618e-07,1.052708e+01
2.164631e-08,2.453536e-07,2.237073e-07,1.033466e+01
2.866262e-08,2.862256e-07,2.575630e-07,8.986022e+00
3.696920e-08,3.094694e-07,2.725002e-07,7.371006e+00
4.661848e-08,3.217509e-07,2.751324e-07,5.901788e+00
5.764716e-08,3.590582e-07,3.014110e-07,5.228549e+00
7.007790e-08,5.626143e-07,4.925364e-07,7.028413e+00
8.392080e-08,1.363128e-06,1.279208e-06,1.524303e+01
1.468697e-10,2.509778e-11,1.217719e-10,8.291153e-01
1.357811e-08,1.576967e-09,1.200114e-08,8.838596e-01
9.649943e-08,1.600045e-08,8.049898e-08,8.341913e-01
3.104404e-07,4.605858e-08,2.643818e-07,8.516347e-01
6.948000e-07,8.751834e-08,6.072817e-07,8.740381e-01
1.270081e-06,1.484993e-07,1.121581e-06,8.830789e-01
2.044252e-06,2.412084e-07,1.803044e-06,8.820065e-01
3.017466e-06,3.645736e-07,2.652892e-06,8.791789e-01
4.185359e-06,5.009587e-07,3.684400e-06,8.803068e-01
5.541205e-06,6.637839e-07,4.877421e-06,8.802095e-01
7.075447e-06,9.045952e-07,6.170852e-06,8.721501e-01
8.774195e-06,1.247265e-06,7.526930e-06,8.578485e-01
1.062111e-05,1.664892e-06,8.956215e-06,8.432469e-01
1.260001e-05,2.123919e-06,1.047609e-05,8.314351e-01
1.469619e-05,2.587776e-06,1.210842e-05,8.239152e-01
1.689668e-05,2.983481e-06,1.391320e-05,8.234280e-01
1.919021e-05,3.229507e-06,1.596070e-05,8.317107e-01
2.156708e-05,3.382682e-06,1.818439e-05,8.431553e-01
2.401891e-05,3.841053e-06,2.017785e-05,8.400821e-01
2.653852e-05,5.044154e-06,2.149437e-05,8.099309e-01
1.446651e-08,2.388961e-07,2.244296e-07,1.551374e+01
1.460953e-07,7.374038e-07,5.913085e-07,4.047417e+00
4.876968e-07,1.331285e-06,8.435878e-07,1.729738e+00
1.087733e-06,1.834567e-06,7.468340e-07,6.865967e-01
1.970204e-06,2.275904e-06,3.056994e-07,1.551612e-01
3.144968e-06,2.718119e-06,4.268493e-07,1.357245e-01
4.613951e-06,3.213343e-06,1.400608e-06,3.035594e-01
6.375783e-06,3.792338e-06,2.583445e-06,4.051965e-01
8.426242e-06,4.481579e-06,3.944663e-06,4.681402e-01
1.075179e-05,5.304898e-06,5.446892e-06,5.066032e-01
1.333239e-05,6.250759e-06,7.081630e-06,5.311599e-01
1.614781e-05,7.225448e-06,8.922363e-06,5.525432e-01
1.917957e-05,8.145187e-06,1.103438e-05,5.753196e-01
2.241099e-05,8.983734e-06,1.342725e-05,5.991371e-01
2.582729e-05,9.766285e-06,1.606101e-05,6.218618e-01
2.941519e-05,1.052131e-05,1.889388e-05,6.423170e-01
3.316299e-05,1.131782e-05,2.184517e-05,6.587213e-01
3.705996e-05,1.237452e-05,2.468544e-05,6.660946e-01
4.109677e-05,1.396864e-05,2.712813e-05,6.601038e-01
4.526482e-05,1.587881e-05,2.938600e-05,6.492019e-01
3.647490e-08,2.020044e-07,1.655295e-07,4.538176e+00
3.269950e-07,7.232464e-07,3.962514e-07,1.211796e+00
1.048734e-06,1.370598e-06,3.218640e-07,3.069074e-01
2.287935e-06,1.897984e-06,3.899504e-07,1.704377e-01
4.082249e-06,2.363724e-06,1.718525e-06,4.209751e-01
6.442287e-06,2.856473e-06,3.585814e-06,5.566058e-01
9.363330e-06,3.449127e-06,5.914202e-06,6.316345e-01
1.283295e-05,4.177939e-06,8.655009e-06,6.744365e-01
1.683536e-05,5.044531e-06,1.179083e-05,7.003611e-01
2.134565e-05,6.044357e-06,1.530130e-05,7.168342e-01
2.632655e-05,7.143835e-06,1.918271e-05,7.286452e-01
3.173829e-05,8.231260e-06,2.350703e-05,7.406521e-01
3.754434e-05,9.220917e-06,2.832342e-05,7.543992e-01
4.371329e-05,1.009544e-05,3.361786e-05,7.690533e-01
5.021791e-05,1.090976e-05,3.930815e-05,7.827517e-01
5.703465e-05,1.168272e-05,4.535193e-05,7.951645e-01
6.414316e-05,1.247854e-05,5.166462e-05,8.054580e-01
7.152602e-05,1.354029e-05,5.798573e-05,8.106942e-01
7.916745e-05,1.517766e-05,6.398979e-05,8.082840e-01
8.705507e-05,1.714380e-05,6.991127e-05,8.030695e-01
2.816204e-11,4.076511e-12,2.408553e-11,8.552480e-01
2.695286e-09,3.685156e-10,2.326771e-09,8.632740e-01
1.934156e-08,4.400821e-09,1.494073e-08,7.724681e-01
6.372514e-08,1.261858e-08,5.110656e-08,8.019844e-01
1.464140e-07,2.228577e-08,1.241282e-07,8.477893e-01
2.743458e-07,3.432535e-08,2.400204e-07,8.748829e-01
4.515749e-07,5.299450e-08,3.985805e-07,8.826452e-01
6.801869e-07,8.424114e-08,5.959457e-07,8.761500e-01
9.611612e-07,1.344458e-07,8.267154e-07,8.601215e-01
1.294250e-06,2.175921e-07,1.076658e-06,8.318778e-01
1.677385e-06,3.569317e-07,1.320453e-06,7.872095e-01
2.107311e-06,5.497687e-07,1.557542e-06,7.391136e-01
2.580354e-06,7.342159e-07,1.846138e-06,7.154592e-01
3.092874e-06,8.458842e-07,2.246989e-06,7.265054e-01
3.641411e-06,8.953277e-07,2.746084e-06,7.541262e-01
4.222784e-06,9.508526e-07,3.271932e-06,7.748280e-01
4.834085e-06,1.072459e-06,3.761626e-06,7.781464e-01
5.472676e-06,1.316628e-06,4.156048e-06,7.594179e-01
6.136159e-06,1.921646e-06,4.214514e-06,6.868325e-01
6.822377e-06,3.401792e-06,3.420585e-06,5.013773e-01
2.529287e-15,1.444630e-10,1.444605e-10,5.711487e+04
8.387759e-12,1.211631e-08,1.210792e-08,1.443522e+03
2.817521e-10,1.235087e-07,1.232270e-07,4.373595e+02
2.262137e-09,3.254366e-07,3.231745e-07,1.428625e+02
9.363504e-09,5.375917e-07,5.282282e-07,5.641351e+01
2.672211e-08,7.575640e-07,7.308419e-07,2.734970e+01
6.036299e-08,1.029316e-06,9.689534e-07,1.605211e+01
1.163762e-07,1.385039e-06,1.268662e-06,1.090139e+01
2.003476e-07,1.804065e-06,1.603718e-06,8.004679e+00
3.170695e-07,2.316770e-06,1.999701e-06,6.306822e+00
4.704438e-07,3.032854e-06,2.562411e-06,5.446794e+00
6.634196e-07,3.922200e-06,3.258780e-06,4.912095e+00
8.979188e-07,4.796505e-06,3.898586e-06,4.341803e+00
1.174840e-06,5.499836e-06,4.324997e-06,3.681349e+00
1.494173e-06,5.954837e-06,4.460665e-06,2.985374e+00
1.855165e-06,6.198007e-06,4.342842e-06,2.340947e+00
2.256516e-06,6.395083e-06,4.138567e-06,1.834052e+00
2.696530e-06,6.687686e-06,3.991157e-06,1.480108e+00
3.173272e-06,7.650426e-06,4.477154e-06,1.410895e+00
3.684658e-06,1.002765e-05,6.342994e-06,1.721461e+00
3.188289e-07,1.972399e-06,1.653570e-06,5.186388e+00
2.274735e-06,2.217513e-06,5.722154e-08,2.515526e-02
6.610471e-06,2.463397e-06,4.147074e-06,6.273493e-01
1.354886e-05,2.733223e-06,1.081563e-05,7.982691e-01
2.308710e-05,3.034473e-06,2.005263e-05,8.685642e-01
3.512275e-05,3.356451e-06,3.176630e-05,9.044366e-01
4.951170e-05,3.683760e-06,4.582794e-05,9.255982e-01
6.609673e-05,3.993421e-06,6.210330e-05,9.395821e-01
8.472246e-05,4.275103e-06,8.044735e-05,9.495399e-01
1.052353e-04,4.519723e-06,1.007156e-04,9.570513e-01
1.274781e-04,4.742791e-06,1.227353e-04,9.627953e-01
1.513214e-04,4.966824e-06,1.463546e-04,9.671770e-01
1.766337e-04,5.206571e-06,1.714272e-04,9.705234e-01
2.032805e-04,5.476565e-06,1.978039e-04,9.730591e-01
2.309931e-04,5.765356e-06,2.252278e-04,9.750410e-01
2.595389e-04,6.046216e-06,2.534927e-04,9.767041e-01
2.887753e-04,6.293511e-06,2.824818e-04,9.782062e-01
3.186020e-04,6.481052e-06,3.121209e-04,9.796579e-01
3.489335e-04,6.601158e-06,3.423324e-04,9.810819e-01
3.796979e-04,6.669633e-06,3.730283e-04,9.824343e-01
3.648112e-17,7.004333e-15,6.967852e-15,1.909465e+02
7.737868e-14,7.184313e-13,6.410526e-13,8.284615e+00
3.035726e-12,1.235896e-11,9.323232e-12,3.071170e+00
2.772199e-11,5.710120e-11,2.937921e-11,1.059780e+00
1.282096e-10,1.652137e-10,3.700412e-11,2.886220e-01
4.035673e-10,4.054015e-10,1.834172e-12,4.544896e-03
9.955763e-10,8.962296e-10,9.934670e-11,9.978813e-02
2.079641e-09,1.691197e-09,3.884439e-10,1.867841e-01
3.853941e-09,2.573660e-09,1.280282e-09,3.322006e-01
6.529779e-09,3.394681e-09,3.135098e-09,4.801232e-01
1.032370e-08,4.533455e-09,5.790246e-09,5.608692e-01
1.544984e-08,6.561458e-09,8.888376e-09,5.753056e-01
2.211231e-08,1.021463e-08,1.189768e-08,5.380570e-01
3.049928e-08,1.682511e-08,1.367417e-08,4.483441e-01
4.077930e-08,2.801696e-08,1.276234e-08,3.129611e-01
5.309968e-08,4.213041e-08,1.096928e-08,2.065790e-01
6.758639e-08,5.132540e-08,1.626099e-08,2.405956e-01
8.434507e-08,5.229195e-08,3.205313e-08,3.800237e-01
1.034620e-07,5.502410e-08,4.843793e-08,4.681711e-01
1.250059e-07,7.162433e-08,5.338157e-08,4.270324e-01
1.516590e-16,7.064369e-14,7.049203e-14,4.647755e+02
5.755527e-13,7.968590e-12,7.393038e-12,1.284511e+01
2.374969e-11,1.625286e-10,1.387789e-10,5.843399e+00
2.219286e-10,7.979937e-10,5.760651e-10,2.595722e+00
1.037457e-09,2.356657e-09,1.319200e-09,1.271570e+00
3.277661e-09,5.918271e-09,2.640611e-09,8.056388e-01
8.077361e-09,1.324368e-08,5.166322e-09,6.396052e-01
1.679711e-08,2.476786e-08,7.970751e-09,4.745312e-01
3.090586e-08,3.684723e-08,5.941374e-09,1.922410e-01
5.187774e-08,4.779635e-08,4.081397e-09,7.867336e-02
8.111488e-08,6.344651e-08,1.766837e-08,2.178191e-01
1.198946e-07,9.253422e-08,2.736040e-08,2.282037e-01
1.693297e-07,1.471166e-07,2.221307e-08,1.311824e-01
2.303358e-07,2.489843e-07,1.864855e-08,8.096244e-02
3.036143e-07,4.211782e-07,1.175640e-07,3.872148e-01
3.896489e-07,6.296400e-07,2.399911e-07,6.159163e-01
4.887185e-07,7.476194e-07,2.589009e-07,5.297546e-01
6.009187e-07,7.188605e-07,1.179418e-07,1.962691e-01
7.261890e-07,6.864748e-07,3.971417e-08,5.468847e-02
8.643372e-07,7.748155e-07,8.952162e-08,1.035726e-01
5.495982e-16,1.739793e-13,1.734297e-13,3.155515e+02
1.906895e-12,2.383585e-11,2.192896e-11,1.149982e+01
6.513210e-11,3.961454e-10,3.310133e-10,5.082184e+00
5.288441e-10,1.372087e-09,8.432426e-10,1.594501e+00
2.216062e-09,2.910613e-09,6.945506e-10,3.134165e-01
6.414098e-09,5.562619e-09,8.514789e-10,1.327512e-01
1.471471e-08,1.041133e-08,4.303385e-09,2.924546e-01
2.883357e-08,1.846583e-08,1.036774e-08,3.595719e-01
5.046448e-08,2.983894e-08,2.062553e-08,4.087139e-01
8.118251e-08,4.545856e-08,3.572395e-08,4.400449e-01
1.223897e-07,6.915221e-08,5.323744e-08,4.349832e-01
1.752812e-07,1.032140e-07,7.206718e-08,4.111518e-01
2.408120e-07,1.461290e-07,9.468305e-08,3.931824e-01
3.196737e-07,1.986192e-07,1.210544e-07,3.786812e-01
4.122987e-07,2.647307e-07,1.475680e-07,3.579152e-01
5.188794e-07,3.407205e-07,1.781589e-07,3.433532e-01
6.394051e-07,4.131973e-07,2.262078e-07,3.537785e-01
7.736976e-07,4.888060e-07,2.848917e-07,3.682209e-01
9.214450e-07,6.563116e-07,2.651335e-07,2.877366e-01
1.082235e-06,1.060857e-06,2.137881e-08,1.975431e-02
1.165601e-08,1.196034e-08,3.043334e-10,2.610958e-02
2.044777e-07,1.284030e-07,7.607470e-08,3.720439e-01
8.255570e-07,4.013918e-07,4.241652e-07,5.137927e-01
2.026682e-06,6.808900e-07,1.345792e-06,6.640370e-01
3.883321e-06,9.487346e-07,2.934587e-06,7.556899e-01
6.424219e-06,1.242963e-06,5.181256e-06,8.065192e-01
9.650726e-06,1.611096e-06,8.039630e-06,8.330596e-01
1.354865e-05,2.081258e-06,1.146739e-05,8.463863e-01
1.809566e-05,2.652582e-06,1.544308e-05,8.534133e-01
2.326505e-05,3.341607e-06,1.992344e-05,8.563679e-01
2.902319e-05,4.159676e-06,2.486352e-05,8.566775e-01
3.532699e-05,5.021112e-06,3.030588e-05,8.578675e-01
4.212985e-05,5.795693e-06,3.633416e-05,8.624326e-01
4.938770e-05,6.447962e-06,4.293974e-05,8.694420e-01
5.706158e-05,7.019842e-06,5.004174e-05,8.769778e-01
6.511809e-05,7.577204e-06,5.754088e-05,8.836390e-01
7.352896e-05,8.212799e-06,6.531616e-05,8.883052e-01
8.227005e-05,9.152108e-06,7.311794e-05,8.887553e-01
9.132073e-05,1.082329e-05,8.049744e-05,8.814805e-01
1.006636e-04,1.333735e-05,8.732620e-05,8.675056e-01
6.069486e-18,1.803533e-15,1.797463e-15,2.956604e+02
2.791673e-14,2.047851e-13,1.768684e-13,6.335567e+00
1.236273e-12,4.671871e-12,3.435597e-12,2.778995e+00
1.182976e-11,2.550648e-11,1.367672e-11,1.156127e+00
5.577456e-11,8.409411e-11,2.831956e-11,5.077505e-01
1.767208e-10,2.344439e-10,5.772310e-11,3.266344e-01
4.358428e-10,5.616860e-10,1.258431e-10,2.887352e-01
9.064046e-10,1.063660e-09,1.572559e-10,1.734941e-01
1.667680e-09,1.559706e-09,1.079737e-10,6.474489e-02
2.799618e-09,2.023622e-09,7.759953e-10,2.771790e-01
4.378804e-09,2.792305e-09,1.586499e-09,3.623132e-01
6.475732e-09,4.417271e-09,2.058461e-09,3.178731e-01
9.152992e-09,7.783899e-09,1.369093e-09,1.495788e-01
1.246394e-08,1.465116e-08,2.187220e-09,1.754838e-01
1.645179e-08,2.780606e-08,1.135427e-08,6.901539e-01
2.114920e-08,4.675735e-08,2.560814e-08,1.210832e+00
2.657850e-08,5.968623e-08,3.310772e-08,1.245658e+00
3.275257e-08,5.839524e-08,2.564267e-08,7.829207e-01
3.967574e-08,5.694611e-08,1.727037e-08,4.352880e-01
4.734529e-08,7.045500e-08,2.310971e-08,4.881101e-01
5.299857e-08,1.446289e-06,1.393290e-06,2.628920e+01
